Name;lineA;lineB;lineC;lineD;firstAngle;secondAngle;thirdAngle;fourthAngle;square;S_Dug1;S_Dug2;S_Dug3;S_Dug4;zolH;zolW;heightSeed;widthSeed
1-1-7b.jpg;476.0;199.0;108.0;90.0;23.490295221064045;138.72726163565926;68.29485551518155;129.48758762809513;105394;14835.429494949494;6202.20686868687;5168.505723905724;12362.857912457912;1.8333333333333333;1.4180672268907564;198.0;675.0
1-1-7p.jpg;384.0;662.0;171.0;136.0;43.50645615477984;141.51261104795248;52.97937076349819;122.00156203376949;171052;2145.231482115829;3698.289690522608;2941.329812345466;1706.149015016097;1.7953216374269005;2.7239583333333335;307.0;1046.0
1-2-1b.jpg;203.0;455.0;130.0;200.0;77.20874709041908;131.41934543654378;72.9215283451262;78.45037912791094;127143;2257.2601547388767;5059.376208897484;7783.655705996127;3472.7079303675055;2.5384615384615383;3.2413793103448274;330.0;658.0
1-2-1p.jpg;296.0;780.0;170.0;94.0;47.48795927352703;137.83493435404984;41.23527911583751;133.4418272565856;156382;2542.0046186774816;6698.525684352819;3703.8906725245033;1405.5790244451964;1.5529411764705883;3.635135135135135;264.0;1076.0
1-2-2b.jpg;463.0;249.0;113.0;93.0;25.07302740539857;141.8752208050148;63.8639548005406;129.18779698904603;113592;14359.616450310903;7722.558306970655;6355.733827860804;11818.091414857641;1.823008849557522;1.5377969762419006;206.0;712.0
1-2-2p.jpg;362.0;360.0;103.0;161.0;39.85983599035686;148.15092251832584;73.35727082167087;98.63197066964642;158690;12399.324246621338;12330.819692772599;19274.388063460086;19381.467997145977;2.563106796116505;1.9944751381215469;264.0;722.0
1-2-3b.jpg;539.0;228.0;104.0;99.0;21.328718066454332;144.55935055784494;68.10870186780804;126.00322950789268;119953;15157.884278199883;6411.869416381396;6103.606463670752;14429.139841747965;1.9519230769230769;1.4230055658627088;203.0;767.0
1-2-3p.jpg;362.0;442.0;137.0;141.0;42.01035178803268;142.04962835325034;63.04541371466283;112.89460614405417;172230;13418.284280038657;16383.650971759904;16862.005744658003;13810.059003543436;2.0291970802919708;2.2209944751381214;278.0;804.0
1-2-4b.jpg;277.0;607.0;118.0;112.0;45.088720274972275;145.92533121160028;54.50668076875195;114.47926774467551;129086;4409.0410977769025;9661.689337005708;9170.41699783592;4184.852567381469;1.9491525423728813;3.191335740072202;230.0;884.0
1-2-4p.jpg;408.0;518.0;170.0;106.0;37.183557538976814;139.21105800754117;50.11382982062181;133.49155463286021;169540;11330.949384918771;14385.862209284125;8970.008201083045;7065.180204714055;1.6235294117647059;2.269607843137255;276.0;926.0
1-2-5b.jpg;357.0;495.0;138.0;52.0;29.4215627166695;143.28793434532176;36.2248165992814;151.06568633872735;108526;8395.427946627133;11640.719421793925;4386.358042994809;3163.494588584137;1.3768115942028984;2.3865546218487395;190.0;852.0
1-2-5p.jpg;424.0;297.0;140.0;108.0;32.56296334880304;136.4890873198408;62.885895053281544;128.06205427807464;141895;17425.762605699972;12206.253523332292;9416.252717999196;13442.731152968547;1.7714285714285714;1.7004716981132075;248.0;721.0
1-2-6b.jpg;336.0;270.0;104.0;100.0;33.77254897697486;141.73551312681542;64.9426429390433;119.54929495716644;100339;10890.178994370024;8751.036691904483;8414.458357600466;10471.325956125023;1.9615384615384615;1.8035714285714286;204.0;606.0
1-2-6p.jpg;301.0;347.0;112.0;131.0;43.92932635877;141.70177237990734;67.35916562178386;107.0097356395388;126661;10261.281613575164;11829.4508967129;13836.232745262409;12002.034744449527;2.169642857142857;2.1528239202657806;243.0;648.0
1-2-7b.jpg;259.0;619.0;111.0;88.0;41.96472512498558;146.6350961357271;48.57344064303048;122.82673809625686;111139;3912.465070225844;9350.640457412344;7413.120362633206;3101.774109728598;1.7927927927927927;3.38996138996139;199.0;878.0
1-2-7p.jpg;397.0;328.0;90.0;137.0;31.812021028551847;151.88316114361982;72.04148129444967;104.26333653337866;131948;10781.526143095853;8907.658878930575;13559.436293483217;16411.87868449035;2.522222222222222;1.8261964735516374;227.0;725.0
1-3-1b.jpg;328.0;299.0;122.0;88.0;35.42110647202781;137.40048041663326;58.0001178508607;129.17829526047825;94689;8769.056459330142;7993.743540669857;5765.978947368421;6325.221052631579;1.721311475409836;1.9115853658536586;210.0;627.0
1-3-1p.jpg;336.0;324.0;114.0;138.0;41.069996823211866;141.87414387544945;69.82484771036334;107.23101159097534;139549;12986.557575757575;12522.751948051948;15159.120779220779;15720.569696969695;2.210526315789474;1.9642857142857142;252.0;660.0
1-3-2b.jpg;384.0;244.0;108.0;89.0;28.757728629535926;140.41608131705675;63.366331155711464;127.45985889769588;100023;12793.647385948461;8129.296776488089;6699.142713957775;10542.913123605678;1.8240740740740742;1.6354166666666667;197.0;628.0
1-3-2p.jpg;383.0;307.0;111.0;154.0;38.06700478463674;143.95935905896528;74.09486209928703;103.87877405711095;146852;12886.8911730927;10329.701279737488;14331.297270987146;17879.110276182662;2.3873873873873874;1.8015665796344646;265.0;690.0
2-1-1b.jpg;232.0;631.0;119.0;111.0;52.7233986097324;142.1653553793792;53.68785571849502;111.42339029239338;121722;3126.3288629150084;8503.075484911074;7931.4401581943675;2916.155493979544;1.9327731092436975;3.7198275862068964;230.0;863.0
2-1-1p.jpg;463.0;162.0;105.0;171.0;33.04824339807979;134.27326504879747;91.39783016827697;101.28066138484577;145066;16575.883130434784;5799.76904347826;9445.338156521739;26995.009669565217;2.6285714285714286;1.349892008639309;276.0;625.0
2-1-2b.jpg;370.0;315.0;138.0;89.0;33.97916959743038;135.88784702726693;56.47708091975716;133.65590245554554;119814;13813.405511431236;11760.061448921188;7584.387456188302;8908.645583459274;1.644927536231884;1.8513513513513513;227.0;685.0
2-1-2p.jpg;367.0;304.0;96.0;147.0;36.48732070127771;147.81543247114433;74.37857254146687;101.3186742861111;132135;10935.331898217144;9058.149583264334;13870.29154937352;16744.726969145006;2.53125;1.8283378746594006;243.0;671.0
2-1-3b.jpg;199.0;669.0;120.0;104.0;58.68276676101218;138.74026121632716;51.0835115545158;111.49346046814487;117328;2470.1415404871623;8304.144173798551;7196.9249506254055;2140.7893350888735;1.8666666666666667;4.36180904522613;224.0;868.0
2-1-3p.jpg;250.0;402.0;99.0;164.0;54.868440471561044;144.56158111318106;72.71721396993229;87.8527644453256;143354;8316.009237444308;13372.142853810445;22151.83260631226;13776.015302433;2.6565656565656566;2.608;263.0;652.0
2-1-4b.jpg;300.0;558.0;118.0;287.0;65.20267429442877;146.58823464066603;79.59039122494895;68.61869983995624;113571;-6130.1320901320905;-11402.045687645688;-27732.094172494173;-14909.728049728052;3.4322033898305087;2.86;405.0;858.0
2-1-4p.jpg;355.0;297.0;114.0;142.0;39.60462383090823;141.19806662105657;72.24063338180207;106.95667616623312;141290;14022.610597200917;11731.59252779908;14613.03630655675;17466.76056844325;2.245614035087719;1.8366197183098592;256.0;652.0
2-1-5b.jpg;325.0;516.0;119.0;80.0;33.9390498089698;146.9030941773571;46.898220522392464;132.25963549128062;100513;3890.0543890678127;6176.209430027666;4152.0735664051535;2615.1626144993697;1.6722689075630253;2.5876923076923077;199.0;841.0
2-1-5p.jpg;306.0;354.0;104.0;121.0;40.34639233206606;144.8566672726378;65.69281828451454;109.10412211078159;119573;9712.856242424241;11236.441535353533;13073.167555555556;11300.534666666666;2.1634615384615383;2.156862745098039;225.0;660.0
2-1-6b.jpg;293.0;353.0;109.0;103.0;39.77429049752094;142.43437217594402;60.53859376246769;117.25274356406737;108782;9399.298454933112;11324.069469595186;10700.72619603949;8881.905879432212;1.944954128440367;2.204778156996587;212.0;646.0
2-1-6p.jpg;340.0;528.0;119.0;136.0;41.09145570554055;148.0089147882818;61.515113826819814;109.38451567935783;139343;5241.301075268817;8139.432258064517;9302.208294930875;5990.058371735788;2.142857142857143;2.552941176470588;255.0;868.0
2-1-7b.jpg;189.0;650.0;166.0;64.0;60.000411433715584;124.38069867205536;35.40999590404439;140.20889399018466;110429;2267.0832564647353;7796.847178317868;3006.013369953882;874.0561952635126;1.3855421686746987;4.439153439153439;230.0;839.0
2-1-7p.jpg;275.0;685.0;171.0;124.0;56.145146377339145;134.10933889287188;49.964163037516975;119.78135169227201;155983;2388.2788665254266;5948.985540254238;4313.8842514124335;1731.8513418079092;1.7251461988304093;3.4909090909090907;295.0;960.0
2-2-1b.jpg;254.0;399.0;139.0;81.0;46.376782418178905;132.10372582728075;49.43765271400625;132.08183904053408;113007;10119.693456772937;15896.683815954333;9263.535173325909;5897.08755394682;1.5827338129496402;2.5708661417322833;220.0;653.0
2-2-1p.jpg;327.0;660.0;170.0;115.0;46.844767772193;138.08704981623458;48.52123100462297;126.54695140694945;153829;2604.9506212339365;5257.698501573075;3556.6783981229673;1762.1724790700137;1.6764705882352942;3.018348623853211;285.0;987.0
2-2-2b.jpg;414.0;434.0;124.0;106.0;31.035261832083354;147.38075692880716;56.470499394676764;125.1134818444327;104673;1882.7235849056597;1973.6764150943418;1687.1749999999993;1609.4249999999993;1.8548387096774193;2.0483091787439616;230.0;848.0
2-2-2p.jpg;413.0;351.0;138.0;111.0;33.52016735418178;140.0605561242241;60.2742699614782;126.14500656011595;132737;11270.512868226833;9578.571469122566;7704.5031382072775;9065.412524443323;1.8043478260869565;1.8498789346246973;249.0;764.0
2-2-3b.jpg;227.0;622.0;125.0;82.0;48.70126986113603;139.7970805897133;44.62794084425117;126.87370870489953;101741;2239.3327899261967;6135.969142440954;4025.1957574412627;1469.0023101915867;1.656;3.7400881057268722;207.0;849.0
2-2-3p.jpg;278.0;383.0;103.0;133.0;45.89710657570727;144.61775858605694;67.29689918516895;102.18823565306684;130819;9695.610874637812;13357.622176209647;17248.19174209595;12519.57520705659;2.29126213592233;2.3776978417266186;236.0;661.0
2-2-4b.jpg;351.0;327.0;94.0;146.0;37.57744333259636;148.96972040039918;73.26304296859817;100.1897932984063;93826;2527.674557522125;2354.8421091445416;3657.5207227138635;3925.96261061947;2.5531914893617023;1.9316239316239316;240.0;678.0
2-2-4p.jpg;380.0;297.0;94.0;127.0;32.37441720664354;148.54326151658665;71.05522072813847;108.02710054863132;124891;11956.842471109565;9345.216352419848;12625.983795290642;16154.45738117995;2.351063829787234;1.7815789473684212;221.0;677.0
2-2-5b.jpg;176.0;527.0;139.0;70.0;59.98978180925619;126.9236158510984;41.505361072746666;131.58124126689876;106770;5545.680616904992;16605.532301755287;8362.498281459499;2792.7887998802125;1.5035971223021583;3.9943181818181817;209.0;703.0
2-2-5p.jpg;323.0;346.0;106.0;133.0;40.54859379882318;144.79865675925578;68.47830253014031;106.17444691178073;133649;11499.711884971635;12318.576817957237;15456.327516870871;14428.88378020026;2.2547169811320753;2.071207430340557;239.0;669.0
2-2-6b.jpg;329.0;296.0;96.0;90.0;31.566208923584217;145.76396836907853;61.12152947416243;121.54829323317482;82461;6611.85569032258;5948.660438709678;5576.869161290324;6198.614709677418;1.9375;1.8996960486322187;186.0;625.0
2-2-6p.jpg;481.0;171.0;95.0;99.0;22.802695818488033;139.772973033716;75.23579301240378;122.18853813539218;103078;14390.413557017266;5115.926649168299;5331.334087028019;14996.325706786418;2.042105263157895;1.3555093555093556;194.0;652.0
2-2-7b.jpg;143.0;597.0;128.0;82.0;71.66298475319287;126.06680921722008;44.74595129329019;117.52425473629687;83583;692.937142857143;2892.8914285714272;1853.2585714285706;443.9128571428573;1.640625;5.174825174825175;210.0;740.0
2-2-7p.jpg;339.0;301.0;113.0;82.0;32.03291601687874;140.9881483757755;56.543933102331394;130.43500250501438;98130;10967.220432692306;9737.856490384613;7066.409134615384;7958.513942307694;1.7256637168141593;1.887905604719764;195.0;640.0
3-1-1b.jpg;411.0;336.0;136.0;130.0;35.86164386735568;139.65438089390636;65.74406005389552;118.73991518484242;112640;3738.2710994353365;3056.1048404142857;2921.2766856901326;3573.347374460245;1.9558823529411764;1.8175182481751824;266.0;747.0
3-1-1p.jpg;298.0;292.0;99.0;192.0;51.17074231161492;142.8939800772538;81.45200737445901;84.48327023667227;133982;8271.52294251267;8104.98221212651;15718.753381093833;16041.74146426699;2.9393939393939394;1.9798657718120805;291.0;590.0
3-1-2b.jpg;609.0;445.0;167.0;91.0;23.83325500292882;144.09514987137317;49.156570122625695;142.91502500307232;109679;-9831.37976038127;-7183.848921789271;-3914.5524064839738;-5357.218911345484;1.5449101796407185;1.7307060755336618;258.0;1054.0
3-1-2p.jpg;264.0;326.0;104.0;142.0;49.77629954526742;140.80492568248036;71.47480272785718;97.94397204439503;117441;8488.205704836706;10481.647953699878;14311.480859859446;11589.665481603966;2.3653846153846154;2.234848484848485;246.0;590.0
3-1-3b.jpg;320.0;346.0;112.0;120.0;39.846091438772206;142.77321657050288;64.91167122119033;112.46902076953457;114566;8654.281868074973;9357.442269856063;10025.83100341721;9272.444858651757;2.0714285714285716;2.08125;232.0;666.0
3-1-3p.jpg;439.0;203.0;113.0;167.0;35.26207956943048;136.4627266795162;85.01839268976798;103.25680106128536;143384;14765.091944815307;6827.593769470404;10090.337694704049;21820.976591010243;2.47787610619469;1.4624145785876994;280.0;642.0
3-1-4b.jpg;191.0;411.0;80.0;108.0;52.212056133539875;146.2589822160221;64.48587898153123;97.04308266890679;97590;5535.719233759808;11911.94034070828;16081.119459956171;7473.22096557574;2.35;3.1518324607329844;188.0;602.0
3-1-4p.jpg;372.0;269.0;97.0;156.0;37.365580274592375;145.55635610523663;77.955902981686;99.12216063848501;131783;11280.129898318464;8156.868125396955;13118.262139813654;18141.23983647093;2.6082474226804124;1.7231182795698925;253.0;641.0
3-1-5b.jpg;278.0;379.0;139.0;103.0;46.89490025829329;133.29420351705556;56.67945716329506;123.13143906135606;116123;8901.60567065424;12135.64226323006;8992.598223832349;6596.153842283355;1.7410071942446044;2.3633093525179856;242.0;657.0
3-1-5p.jpg;340.0;283.0;107.0;164.0;43.21956963048157;141.81970667521796;77.58920014637734;97.37152354792312;140708;12129.647462285218;10096.147740666813;15474.46943429306;18591.23536275491;2.532710280373832;1.8323529411764705;271.0;623.0
3-1-6b.jpg;314.0;290.0;132.0;154.0;48.92646655396895;132.72526486878309;73.87242417404019;104.47584440320779;110502;5789.7249108507385;5347.1981660723395;6238.397860417728;6754.679062659194;2.1666666666666665;1.9235668789808917;286.0;604.0
3-1-6p.jpg;295.0;339.0;99.0;154.0;46.117488741499656;145.1689232989021;73.54444693002293;95.16914102957534;128954;8876.64346454533;10200.617405019886;15867.627074475386;13808.112055959406;2.5555555555555554;2.1491525423728812;253.0;634.0
3-1-7b.jpg;318.0;326.0;134.0;94.0;39.31730886465193;134.80547063703057;57.39414060336861;128.4830798949489;109523;10478.584259561947;10742.196442192439;7535.570638552901;7350.64865969271;1.7014925373134329;2.0251572327044025;228.0;644.0
3-1-7p.jpg;358.0;274.0;100.0;131.0;35.70529597014473;144.34314098567222;72.69361494287624;107.25794810130682;120460;11639.070634007345;8908.115513178804;11669.631322264231;15247.182530549624;2.31;1.76536312849162;231.0;632.0
3-1-8b.jpg;275.0;366.0;136.0;106.0;47.39387183577795;133.30121606363758;58.31756607901764;120.98734602156682;115737;9204.254715643172;12250.026276092365;9547.81459754258;7173.904410721883;1.7794117647058822;2.330909090909091;242.0;641.0
3-1-8p.jpg;344.0;295.0;107.0;149.0;40.69746740275373;142.78556733606638;74.25339506847885;102.26357019270104;130036;10855.371870109546;9309.112504890454;12963.156665688577;15116.358959311423;2.392523364485981;1.8575581395348837;256.0;639.0
3-2-1b.jpg;247.0;425.0;168.0;65.0;48.96560931386207;124.20935778748347;42.720287118590015;144.10474578006443;103871;6780.043991416307;11666.067596566521;4513.657105814429;2623.231306202739;1.3869047619047619;2.720647773279352;233.0;672.0
3-2-1p.jpg;323.0;291.0;111.0;170.0;46.72399074065585;140.15553297984678;77.73684311355792;95.38363316593947;142036;11588.938742508719;10440.808588452132;15990.427567899656;17748.825101139482;2.5315315315315314;1.9009287925696594;281.0;614.0
3-2-2b.jpg;334.0;323.0;130.0;97.0;37.46136984472136;136.80929950685407;58.652241609243504;127.07708903918109;108743;9949.197527139113;9621.529345107585;7179.141126734121;7423.632001019185;1.7461538461538462;1.967065868263473;227.0;657.0
3-2-2p.jpg;300.0;481.0;105.0;164.0;47.95400332947027;148.39573600278914;69.68506194230656;93.96519872543402;143393;5749.838163825807;9218.907189334044;14399.055038578888;8980.69960826126;2.5619047619047617;2.6033333333333335;269.0;781.0
3-2-3b.jpg;458.0;199.0;104.0;87.0;23.54900370508888;139.61439222817444;67.50593460219537;129.33066946454133;97511;13196.949166049075;5734.045598348832;4796.74968323412;11039.755552367977;1.8365384615384615;1.4344978165938864;191.0;657.0
3-2-3p.jpg;401.0;253.0;101.0;176.0;37.83385917844332;144.10058988316993;81.91240627511678;96.15314466326996;139308;10894.209634683535;6873.404083728019;11977.417017189415;18983.969264399035;2.742574257425743;1.6309226932668328;277.0;654.0
3-2-4b.jpg;261.0;375.0;110.0;273.0;69.14060832145401;140.79854907271977;84.40216734080423;65.65867526502197;106141;-1844.9087393467653;-2650.730947337306;-6578.632260209866;-4578.728053106064;3.481818181818182;2.4367816091954024;383.0;636.0
3-2-4p.jpg;356.0;282.0;100.0;165.0;40.55692089102537;144.7849952497811;78.30660905678864;96.35147480240487;138404;11342.854438989769;8985.070089312117;14825.365647364997;18715.70982433312;2.65;1.7921348314606742;265.0;638.0
3-2-5b.jpg;456.0;162.0;94.0;89.0;22.691706720923257;138.22786763434215;73.55924891276894;125.52117673196565;86939;11518.937238049759;4092.254018780837;3874.5809326754734;10906.227810493925;1.946808510638298;1.355263157894737;183.0;618.0
3-2-5p.jpg;438.0;288.0;117.0;157.0;34.67593058227595;142.9347117261743;75.41512454930768;106.97423314224207;140239;10504.806569343069;6907.270072992698;9268.729927007298;14096.193430656938;2.341880341880342;1.6575342465753424;274.0;726.0
3-2-6b.jpg;399.0;277.0;109.0;86.0;27.442803651965068;143.24085556668877;59.75284321811466;129.56349756323152;96685;10153.50876194811;7048.927135487786;5561.538840843576;8011.025261720526;1.7889908256880733;1.694235588972431;195.0;676.0
3-2-6p.jpg;295.0;698.0;171.0;107.0;50.03550671518262;136.13527597587228;45.80101764787851;128.0281996610666;142411;801.11456454172;1895.5185289834626;1186.0846935744485;501.28221290037254;1.6257309941520468;3.3661016949152542;278.0;993.0
3-2-7b.jpg;123.0;705.0;151.0;75.0;82.20779413694981;117.07600422928846;38.5022801123843;122.21392152137744;97496;390.2624727459279;2236.870270616906;1111.0282801077337;193.83897652943415;1.4966887417218544;6.7317073170731705;226.0;828.0
3-2-7p.jpg;335.0;436.0;142.0;118.0;42.375387201276254;138.98904276695413;57.765915823062755;120.86965420870685;130880;7273.3737403970845;9466.241644218302;7866.313478998301;6044.071136386308;1.8309859154929577;2.301492537313433;260.0;771.0
3-2-8b.jpg;306.0;421.0;63.0;235.0;49.1569544035664;159.8555663954768;83.50353420657711;67.48394499437967;88342;-1777.986752582554;-2446.1843883570436;-9124.656051808015;-6632.172807252384;4.73015873015873;2.3758169934640523;298.0;727.0
3-2-8p.jpg;251.0;373.0;96.0;181.0;56.72631805679036;144.63651874592912;76.49223606207056;82.14492713520995;139061;7337.898916967508;10904.527075812275;20559.577090854385;13834.996916365824;2.8854166666666665;2.4860557768924303;277.0;624.0
3-3-1b.jpg;193.0;768.0;171.0;37.0;52.39376654144699;125.90622108597975;24.761622991322916;156.93838938125035;101127;195.3221253902193;777.2403746097843;168.17481789802332;42.262682101977134;1.2163742690058479;4.979274611398964;208.0;961.0
3-3-1p.jpg;302.0;445.0;141.0;130.0;48.31739603250931;137.3917112840981;60.256626952573214;114.03426573081938;136005;7317.233228115416;10782.015849375362;9940.86567672906;6746.3852457801695;1.9219858156028369;2.4735099337748343;271.0;747.0
3-3-2b.jpg;462.0;189.0;108.0;86.0;23.702301615021575;137.09757596304297;68.27506131176905;130.9250611101664;96140;13034.813435317592;5332.423678084469;4246.189225141337;10379.573661456601;1.7962962962962963;1.4090909090909092;194.0;651.0
3-3-2p.jpg;191.0;779.0;172.0;311.0;100.44770253157336;125.54531114417074;73.50591511694984;60.501071207306076;142877;-6407.440729119975;-26132.965067981473;-47252.04730315255;-11585.546899746005;2.808139534883721;5.0785340314136125;483.0;970.0
3-3-3b.jpg;409.0;207.0;94.0;94.0;25.886901445446927;142.633452078579;69.42309719869753;122.05654927727653;88796;10255.542207792209;5190.457792207793;5190.457792207793;10255.542207792209;2.0;1.5061124694376529;188.0;616.0
3-3-3p.jpg;322.0;566.0;122.0;129.0;42.5828773318604;147.0853330369805;58.7613475706665;111.57044206049258;132372;3688.5590610530853;6483.616237751696;6855.627005491544;3900.1976957036713;2.057377049180328;2.7577639751552794;251.0;888.0
3-3-4b.jpg;143.0;524.0;112.0;135.0;81.42029869678804;129.8664723877904;62.38477832833227;86.32845058708929;108666;2555.9163576106694;9365.73546425168;11289.056139946224;3080.79203819143;2.205357142857143;4.664335664335664;247.0;667.0
3-3-4p.jpg;171.0;647.0;141.0;102.0;70.32338119460175;128.1981419882334;48.17631981509824;113.3021570020666;120788;2595.9104862809018;9821.95371124996;7105.243110265932;1877.892692203206;1.7234042553191489;4.783625730994152;243.0;818.0
3-3-5b.jpg;306.0;433.0;112.0;80.0;34.75464484303749;145.39440858127045;50.0399829394886;129.81096363620344;97695;6461.506765899863;9143.243234100133;6530.8880243572385;4615.3619756427615;1.7142857142857142;2.415032679738562;192.0;739.0
3-3-5p.jpg;394.0;434.0;96.0;131.0;32.08488097449452;153.83354842869682;66.23801021886179;107.84356037794687;122526;5744.959203217775;6328.203792376942;8635.361425014366;7839.475579390921;2.3645833333333335;2.1015228426395938;227.0;828.0
3-3-6b.jpg;125.0;553.0;170.0;31.0;67.60151598703345;109.23865938700212;27.422669231811895;155.73715539415252;95969;4339.5669146890905;19198.244030584538;3500.8562644007106;791.3327903256582;1.1823529411764706;5.424;201.0;678.0
3-3-6p.jpg;383.0;274.0;108.0;137.0;35.429869718032535;142.7399753408325;73.26294368452537;108.5672112566096;130601;12879.207492311994;9213.845568912497;11687.933730935296;16337.513207840217;2.2685185185185186;1.7154046997389034;245.0;657.0
3-3-7b.jpg;262.0;697.0;153.0;62.0;43.597256083128464;137.33561930020775;34.43996345843429;144.62716115822948;107518;860.395242136914;2288.914060188661;927.5338021679563;348.6568955064631;1.4052287581699345;3.6603053435114505;215.0;959.0
3-3-7p.jpg;380.0;288.0;103.0;142.0;35.655695626156714;145.1552007610754;73.72369216528917;105.46541144747871;123321;9922.752902358545;7520.402199682267;10367.933129659046;13679.911768300139;2.378640776699029;1.7578947368421052;245.0;668.0
